id,in_force_from,termination_dt,general_description,national_legal_bases,administrative_mechanisms,reporter_code,reporter_name_en,restrictions,measure_1_flow,measure_1_symbol,measure_1_group,measure_1_description_en,notification_1_date,notification_1_document,notification_1_url,measure_2_flow,measure_2_symbol,measure_2_group,measure_2_description_en,notification_2_date,notification_2_document,notification_2_url,notification_3_date,notification_3_document,notification_3_url,measure_3_flow,measure_3_symbol,measure_3_group,measure_3_description_en,measure_4_flow,measure_4_symbol,measure_4_group,measure_4_description_en,notification_4_date,notification_4_document,notification_4_url,notification_5_date,notification_5_document,notification_5_url,measure_5_flow,measure_5_symbol,measure_5_group,measure_5_description_en,measure_6_flow,measure_6_symbol,measure_6_group,measure_6_description_en
9153,2012-10-01,,Prohibition on the importation of dog tracking and training devices,"Radiocommunications Regulations (Prohibited Equipment – Animal Tracking and Training Devices) Notice 2014
https://gazette.govt.nz/notice/id/2014-go4475
","The importation of animal tracking and training devices equipment is prohibited, unless it is by a permitted person under the Radiocommunications Regulations

Administered by the Ministry of Business, Innovation and Employment - Radio Spectrum Management",C554,New Zealand,P,import,P,P,Prohibition,2022-12-22,G/MA/QR/N/NZL/6,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/NZL/6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9154,2012-10-01,,Conditional prohibition on the importation of hazardous chemicals and new organisms,"Hazardous Substances and New Organisms Act 1996 (HSNO)

https://www.legislation.govt.nz/act/public/1996/0030/latest/DLM381228.html
","Hazardous substances and new organisms as outlined in the HSNO Act are not able to enter New Zealand until they have obtained formal approval. This is done once upon the initial introduction of each substance or organism to New Zealand, not on a shipment by shipment basis, and anyone complying with the terms of the approval may import or manufacture the substance or make use of the organism.  Once approval has been granted, certain documentation requirements remain. Administered by the Environmental Protection Authority.",C554,New Zealand,CP,import,CP,CP,Prohibition except under defined conditions,2022-12-22,G/MA/QR/N/NZL/6,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/NZL/6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9155,2012-10-01,,"Conditional prohibition on the importation of tobacco products, leaf or refuse and water-pipe tobacco and absolute prohibition on the importation for sale of tobacco for chewing or any other oral use other than smoking","Customs and Excise Act 2018
https://www.legislation.govt.nz/act/public/2018/0004/latest/whole.html

Smoke-Free Environments Act 1990
https://www.legislation.govt.nz/act/public/1990/0108/latest/DLM223191.html
","Tobacco products, tobacco leaf and tobacco refuse and water-pipe tobacco are prohibited imports and require a permit to import. A permit is not required to import cigars, cigarillos, chewing tobacco, snuff and snus. There is an absolute prohibition in the Smoke-Free Environments Act 1990 on the importation for sale of tobacco, which is suitable for chewing, or any other oral use other than smoking.

Applications for permits for conditionally prohibited items available from New Zealand Customs Service: tobaccopermits@customs.govt.nz
",C554,New Zealand,"CP,  P",import,CP,CP,Prohibition except under defined conditions,2022-12-22,G/MA/QR/N/NZL/6,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/NZL/6,import,P,P,Prohibition,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9156,2014-10-01,,Conditional prohibition on the importation of high-powered laser pointers,"Custom Import Prohibition (High-power Laser Pointers) Order 2017
https://legislation.govt.nz/regulation/public/2017/0015/latest/DLM7093008.html
 
Health (High-power Laser Pointers) Regulations 2013
https://www.legislation.govt.nz/regulation/public/2013/0478/latest/DLM5714621.html 
",Administered by the Ministry of Health.,C554,New Zealand,CP,import,CP,CP,Prohibition except under defined conditions,2022-12-22,G/MA/QR/N/NZL/6,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/NZL/6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9157,2014-10-01,,Conditional prohibition on the importation of unsafe goods,"Unsafe Goods: (Candles and Candlewicks Notice 2001
https://gazette.govt.nz/notice/id/2002-go600

Notice prohibiting supply of pistol crossbows 1986
https://www.productsafety.govt.nz/for-businesses/making-sure-products-are-safe/unsafe-goods-notices/pistol-crossbows/

Unsafe Goods (Chainsaws Without a Chain Brake) Indefinite Prohibition Notice 2012
https://gazette.govt.nz/notice/id/2012-go3557

Unsafe Goods (Lead in children’s toys) Indefinite Prohibition Notice 2009
https://gazette.govt.nz/notice/id/2009-go2660

Unsafe Goods (Small High Powdered Magnets) Indefinite Prohibition Notice 2014
https://gazette.govt.nz/notice/id/2014-go4501

Hot Water Bottles Permanent Prohibition Notice 2016
https://gazette.govt.nz/notice/id/2016-go7272 

Unsafe Goods (Multipurpose Ladders) Notice 2021
https://gazette.govt.nz/notice/id/2021-go4243 

Product Safety Standards: Baby Walkers Regulations 2001 and the 2005 amendment
https://www.legislation.govt.nz/regulation/public/2001/0348/latest/whole.html 

Children’s Nightwear and Limited Daywear Having Reduced Fire Hazard Regulations 2016
https://www.legislation.govt.nz/regulation/public/2016/0058/latest/whole.html

Product Safety Standards (Children's Toys) Regulations 2005
https://www.legislation.govt.nz/regulation/public/2005/0236/latest/whole.html 

Product Safety Standards (Cigarette Lighters) Regulation 1998
https://www.legislation.govt.nz/regulation/public/1998/0451/latest/DLM270728.html 

Product Safety Standards (Household Cots) Regulations 2005
https://www.legislation.govt.nz/regulation/public/2005/0212/latest/DLM340916.html 

Pedal Bicycle Regulations 2000 and the 2003 amendment
https://www.legislation.govt.nz/regulation/public/2000/0167/latest/versions.aspx 

Unsafe goods notices and product safety standards are in place under the Fair Trading Act 1986. http://www.legislation.govt.nz/act/public/1986/0121/latest/DLM96439.html
",Administered by the Ministry of Consumer Affairs.,C554,New Zealand,CP,import,CP,CP,Prohibition except under defined conditions,2022-12-22,G/MA/QR/N/NZL/6,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/NZL/6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9158,2012-10-01,,Conditional prohibition on the importation of trout and trout products,"Customs Import Prohibition (Trout) Order 2021
https://legislation.govt.nz/regulation/public/2021/0217/7.0/whole.html
","The Minister of Conservation can approve imports of trout and trout products, subject to conditions that may be imposed that are not inconsistent with the import prohibition. Administered by the Department of Conservation.",C554,New Zealand,CP ,import,CP,CP,Prohibition except under defined conditions,2022-12-22,G/MA/QR/N/NZL/6,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/NZL/6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9159,2012-10-01,,Conditional prohibition on the importation  of southern bluefin tuna,"Fisheries (Import Prohibitions – Southern Bluefin Tuna) Regulations 2019
https://www.legislation.govt.nz/regulation/public/2019/0208/latest/whole.html
","The Regulations prohibit the importation of southern bluefin tuna, except when done in accordance with the Commission for the Conservation of Southern Bluefin Tuna (CCSBT) Catch Documentation Scheme, i.e. is tagged and accompanied by appropriate documentation. 
The import prohibition is administered on behalf of the Ministry for Primary Industries",C554,New Zealand,CP ,import,CP,CP,Prohibition except under defined conditions,2022-12-22,G/MA/QR/N/NZL/6,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/NZL/6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9160,2012-10-01,,Conditional prohibition on the importation and exportation of controlled drugs,"Misuse of Drugs Act 1975
https://www.legislation.govt.nz/act/public/1975/0116/latest/DLM436101.html 

Misuse of Drugs Regulations 1977
https://www.legislation.govt.nz/regulation/public/1977/0037/latest/DLM54840.html

Misuse of Drugs (Medicinal Cannabis) Regulations 2019
https://www.legislation.govt.nz/regulation/public/2019/0321/latest/LMS285243.html
",Administered by the Ministry of Health,C554,New Zealand,"CP-X ,  CP",export,CP-X,CP,Prohibition except under defined conditions,2022-12-22,G/MA/QR/N/NZL/6,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/NZL/6,import,CP,CP,Prohibition except under defined conditions,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9161,2012-10-01,,Conditional prohibition on the exportation of severely restricted or banned hazardous chemicals,"Imports and Exports (Restrictions) Prohibition Order (No 2) 2004
https://www.legislation.govt.nz/regulation/public/2004/0202/latest/DLM271701.html
","This measure implements the Rotterdam Convention, and requires those exporting hazardous chemicals to obtain an export permit. Permits may cover more than one shipment but are limited to one year. Administered by the Environmental Protection Authority.",C554,New Zealand,CP-X,export,CP-X,CP,Prohibition except under defined conditions,2022-12-22,G/MA/QR/N/NZL/6,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/NZL/6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9162,2012-10-01,,Conditional prohibition on the exportation of Pounamu (New Zealand greenstone) in its natural state; and partly or wholly processed Pounamu,"
Customs and Excise Act 2018
https://www.legislation.govt.nz/act/public/2018/0004/latest/whole.html
",Consent from the Minister of Customs is required to export these goods. Administered by New Zealand Customs Service.,C554,New Zealand,CP-X ,export,CP-X,CP,Prohibition except under defined conditions,2022-12-22,G/MA/QR/N/NZL/6,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/NZL/6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9163,2012-10-01,,Conditional prohibition on the exportation of protected New Zealand objects,"Protected Objects Act 1975
https://www.legislation.govt.nz/act/public/1975/0041/latest/DLM432116.html
",Approval from the Ministry for Culture and Heritage is required to export these goods. Administered by the Ministry for Culture and Heritage.,C554,New Zealand,CP-X ,export,CP-X,CP,Prohibition except under defined conditions,2022-12-22,G/MA/QR/N/NZL/6,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/NZL/6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9164,2012-10-01,,Conditional prohibition on the exportation of birds and other wildlife,"Wildlife Act 1953, Wild Animal Control Act 1977
https://www.legislation.govt.nz/act/public/1953/0031/latest/whole.html

Trade in Endangered Species Act 1989
https://www.legislation.govt.nz/act/public/1989/0018/latest/DLM145966.html
","This measure prohibits the exportation of birds and other wildlife, except with the prior written authority of the Director-General of the Department of Conservation. Administered by the Department of Conservation.",C554,New Zealand,CP-X ,export,CP-X,CP,Prohibition except under defined conditions,2022-12-22,G/MA/QR/N/NZL/6,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/NZL/6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9165,2012-10-01,,Conditional prohibition on the importation and exportation of marine mammals,"Marine Mammals Protection Act 1978
https://www.legislation.govt.nz/act/public/1978/0080/latest/DLM25111.html

Trade in Endangered Species Act 1989
https://www.legislation.govt.nz/act/public/1989/0018/latest/DLM145966.html
",The Marine Mammals Protection Act requires that importers or exporters of Marine Mammals have a permit to do so. Administered by the Department of Conservation.,C554,New Zealand,"CP-X ,  CP",export,CP-X,CP,Prohibition except under defined conditions,2022-12-22,G/MA/QR/N/NZL/6,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/NZL/6,import,CP,CP,Prohibition except under defined conditions,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9166,2012-10-01,,Conditional prohibition on the exportation of indigenous timber,"Forests Act 1949

http://www.legislation.govt.nz/act/public/1949/0019/latest/DLM255626.html
",Administered by the Ministry for Primary Industries,C554,New Zealand,CP-X,export,CP-X,CP,Prohibition except under defined conditions,2022-12-22,G/MA/QR/N/NZL/6,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/NZL/6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9167,2012-10-01,,"Conditional prohibition and global quota on the exportation and importation of some endangered, threatened or exploited species (Appendices I, II and III of CITES)","Trade in Endangered Species Act 1989
https://www.legislation.govt.nz/act/public/1989/0018/latest/DLM145966.html
","CITES requires documentation for the import, export, re-export and introduction from the species listed in its Appendices. The nature of permissions depends on: the Appendix in which the species is listed; the age of the specimen; and the nature of the specimen (e.g. personal effects, scientific samples, etc.). All parts and derivatives of species are included. Administered by the Department of Conservation.",C554,New Zealand,"CP-X ,  CP",export,CP-X,CP,Prohibition except under defined conditions,2022-12-22,G/MA/QR/N/NZL/6,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/NZL/6,import,CP,CP,Prohibition except under defined conditions,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9168,2014-10-01,,Conditional prohibition on the exportation of live green lipped mussels with a shell size of less than 50mm in length.,"Customs Export Prohibition (Green lipped Mussel Spat) Order 2022
Customs Export Prohibition (Green-lipped Mussel Spat) Order 2022 (SL 2022/248) Contents – New Zealand Legislation
","The exportation of live New Zealand green-lipped mussels
with a shell size of less than 50mm in length (commonly called ‘spat’) is prohibited,
 except with the consent of, and subject to such conditions (if any) not inconsistent with this prohibition that are imposed by, the Minister of Fisheries.

Administered on behalf of the Ministry for Primary Industries by the New Zealand Customs Service.",C554,New Zealand,CP-X ,export,CP-X,CP,Prohibition except under defined conditions,2022-12-22,G/MA/QR/N/NZL/6,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/NZL/6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9169,2012-10-01,,"Conditional prohibition on the exportation of goods and technologies that can be used in the production, development or use of conventional weapons, nuclear, chemical or biological weapons (strategic goods), certain other goods to military and police end-users, and the importation of certain controlled chemicals that can be used in the production of chemical weapons.","Chemical Weapons (Prohibition) Act 1996
https://www.legislation.govt.nz/act/public/1996/0037/latest/DLM386864.html

Customs and Excise Act 2018
https://www.legislation.govt.nz/act/public/2018/0004/latest/whole.html

Export Controls Gazette Notice 
Export Controls - 2020-go4223 - Te Kāhiti o Aotearoa (gazette.govt.nz)
",Administered by the Ministry of Foreign Affairs and Trade.,C554,New Zealand,CP-X,export,CP-X,CP,Prohibition except under defined conditions,2022-12-22,G/MA/QR/N/NZL/6,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/NZL/6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9170,2012-10-01,,Conditional prohibition on the importation and exportation of Radioactive materials,"Radiation Safety Act 2016  
http://www.legislation.govt.nz/act/public/2016/0006/37.0/DLM6339517.html
","Radioactive materials are not able to be imported into New Zealand, or exported from New Zealand, except with or as permitted by regulations made under the Radiation Safety Act 2016. Administered by the Ministry of Health.",C554,New Zealand,"CP ,  CP-X ",import,CP,CP,Prohibition except under defined conditions,2022-12-22,G/MA/QR/N/NZL/6,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/NZL/6,export,CP-X,CP,Prohibition except under defined conditions,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9171,2012-10-01,,Conditional prohibition on the importation and exportation of persistent organic pollutants,"Imports: Hazardous Substances and New Organisms Act 1996
https://www.legislation.govt.nz/act/public/1996/0030/latest/DLM381222.html

Imports and Exports (Restrictions) Prohibition Order (No 2) 2004
https://www.legislation.govt.nz/regulation/public/2004/0202/latest/DLM271701.html
","Specific exemptions exist when imports or exports are in conformity with the Stockholm Convention, and a permit must be obtained. Administered by the Environmental Protection Authority.",C554,New Zealand,"CP ,  CP-X ",import,CP,CP,Prohibition except under defined conditions,2022-12-22,G/MA/QR/N/NZL/6,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/NZL/6,export,CP-X,CP,Prohibition except under defined conditions,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9172,2016-10-01,,Conditional prohibition on the importation and exportation of asbestos containing products,"Imports and Exports (Restrictions) Act 1988
https://www.legislation.govt.nz/act/public/1988/0157/latest/whole.html

Imports and Exports (Asbestos-containing Products) Prohibition Order 2016
https://www.legislation.govt.nz/regulation/public/2016/0218/10.0/DLM6962529.html

",Administered by the Environmental Protection Authority.,C554,New Zealand,"CP ,  CP-X ",import,CP,CP,Prohibition except under defined conditions,2022-12-22,G/MA/QR/N/NZL/6,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/NZL/6,export,CP-X,CP,Prohibition except under defined conditions,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9173,2012-10-01,,Conditional Prohibition on the importation and exportation of Antarctic Toothfish and Patagonian Toothfish,"Fisheries (Import and Export Prohibitions – Toothfish) Regulation 2019
https://www.legislation.govt.nz/regulation/public/2019/0207/latest/whole.html
","Commission for the Conservation of Antarctic Marine Living Resources (CCAMLR) Catch Documentation Scheme for Antarctic Toothfish and Patagonian Toothfish requires that all toothfish imported into, or exported from New Zealand must be accompanied by appropriate documentation. 

Antarctic Toothfish and Patagonian Toothfish import and export prohibitions are administered by the Ministry for Primary Industries",C554,New Zealand,"CP ,  CP-X ",import,CP,CP,Prohibition except under defined conditions,2022-12-22,G/MA/QR/N/NZL/6,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/NZL/6,export,CP-X,CP,Prohibition except under defined conditions,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9174,2018-10-01,,Prohibition on the importation of false or counterfeit coin or bank note.,"Customs Import Prohibition (Coins and Bank Notes) Order 2019
https://www.legislation.govt.nz/regulation/public/2019/0210/8.0/LMS240991.html
",Administered by the New Zealand Customs Service.,C554,New Zealand,P,import,P,P,Prohibition,2022-12-22,G/MA/QR/N/NZL/6,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/NZL/6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9175,2018-10-01,,"Customs Import Prohibition (Goods Produced by Prison Labour) Order 2019
https://www.legislation.govt.nz/regulation/public/2019/0211/11.0/whole.html
",Customs Import Prohibition (Goods Produced by Prison Labour) Order 2019,Administered by the New Zealand Customs Service.,C554,New Zealand,P,import,P,P,Prohibition,2022-12-22,G/MA/QR/N/NZL/6,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/NZL/6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9176,2020-10-01,,Conditional prohibition on the importation of new and used tyres,"Import Control (Tyres) Conditional Prohibition Order 1996
https://www.legislation.govt.nz/regulation/public/1996/0384/latest/DLM226813.html
","Administered by Ministry of Business, Innovation and Employment.",C554,New Zealand,CP,import,CP,CP,Prohibition except under defined conditions,2022-12-22,G/MA/QR/N/NZL/6,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/NZL/6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9177,2016-10-01,,Conditional prohibition on the importation of offensive weapons,"Customs Import Prohibition (Offensive Weapons) Order 2021
https://www.legislation.govt.nz/regulation/public/2021/0215/latest/whole.html
","Consent to import may be granted by Commissioner of Police. 
Administered by the New Zealand Police using Customs’ legislative vehicle.",C554,New Zealand,NAL ,import,NAL,NAL,Non-automatic licensing,2022-12-22,G/MA/QR/N/NZL/6,https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?MetaCollection=WTO&SymbolList=G/MA/QR/N/NZL/6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
